Brand,Name,Price,Original Price,Discount,Product Link,Primary Image,Hover Image,SKU,Quality,Description,Details,Condition,Primary Image Local Path,Hover Image Local Path
COACH,89003 Signature Charlie Bucket Bag Tan Rust,IDR 5.800.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/89003-signature-charlie-bucket-bag-tan-rust-132047.html,https://media.banananina.id/catalog/product/0/1/01111341_m.jpg?v=6037d91de9ad6d7b489d2600016f7586&updated=2024-12-06 12:47:30,https://media.banananina.id/catalog/product/0/1/01111341_m.jpg?v=6037d91de9ad6d7b489d2600016f7586&updated=2024-12-06 12:47:30,89003-signature-charlie-bucket-bag-tan-rust-132047,BRAND NEW,Made of signature coated canvas and smooth leather. The bag features a turn lock closure that opens to crossgrain leather lining with interior one slip pocket.,Made in china | Style number 89003 | Old brass english tone hardware | Signature coated canvas and smooth leather | Turn lock closure | Crossgrain leather lining | Interior 1 slip pocket | Adjustable and removable long strap,New With Tag,images\crossbody\primary\89003 Signature Charlie Bucket Bag Tan Rust_primary.jpg,images\crossbody\hover\89003 Signature Charlie Bucket Bag Tan Rust_hover.jpg
COACH,1027 Signature Charlie Bucket 22 Bag Tan Rust,IDR 4.950.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/1027-signature-charlie-bucket-22-bag-tan-rust-132046.html,https://media.banananina.id/catalog/product/0/1/01111334_d.jpg?v=25cc7564b976a3955ba804c8049aeac3&updated=2024-12-06 12:47:29,https://media.banananina.id/catalog/product/0/1/01111334_m.jpg?v=25cc7564b976a3955ba804c8049aeac3&updated=2024-12-06 12:47:29,1027-signature-charlie-bucket-22-bag-tan-rust-132046,BRAND NEW,Made of signature coated canvas and smooth leather. The bag features a turn lock closure that opens to crossgrain leather lining with interior one slip pocket.,Made in china | Style number 1027 | Old brass tone hardware | Signature coated canvas and smooth leather | Turn lock closure | Crossgrain leather lining | Interior 1 slip pocket | Adjustable and removable long strap,New With Tag,images\crossbody\primary\1027 Signature Charlie Bucket 22 Bag Tan Rust_primary.jpg,images\crossbody\hover\1027 Signature Charlie Bucket 22 Bag Tan Rust_hover.jpg
COACH,1027 Signature Charlie Bucket 22 Bag Taupe Sand,IDR 4.950.000,,No discount,https://www.banananina.co.id/checkout/cart/add/uenc/aHR0cHM6Ly93d3cuYmFuYW5hbmluYS5jby5pZC9iYWdzL2Nyb3NzYm9keS1iYWdzLmh0bWw_cD0x/product/132045/form_key/5O5wPpW8aa1NdZ2n/,,,,,,,,,
KATE SPADE,Signature Spade Flower Duffle Crossbody Black Multi,IDR 2.750.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/signature-spade-flower-duffle-crossbody-black-multi-132035.html,https://media.banananina.id/catalog/product/0/1/01092914_d.jpg?v=f541e6430fba10ca5a026202d33c7175&updated=2024-12-06 12:47:19,https://media.banananina.id/catalog/product/0/1/01092914_m.jpg?v=f541e6430fba10ca5a026202d33c7175&updated=2024-12-06 12:47:19,signature-spade-flower-duffle-crossbody-black-multi-132035,BRAND NEW,"Made of Signature spade flower. The bag features an open zip closure that opens to  with two way script logo lining with interior one slip pocket, and adjustable or removable crossbody wear.",Made in Bangladesh | Style Number : KG483 | Light-Gold Tone Hardware | Zip Closure | Polyester Lining | One Slip Pocket | Double Handle Drop 11 cm | Adjustable/Removable Long Strap | Metal Pinmount Logo,New With Tag,images\crossbody\primary\Signature Spade Flower Duffle Crossbody Black Multi_primary.jpg,images\crossbody\hover\Signature Spade Flower Duffle Crossbody Black Multi_hover.jpg
KATE SPADE,Signature Spade Flower Duffle Crossbody Navy Multi,IDR 2.750.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/signature-spade-flower-duffle-crossbody-navy-multi-132034.html,https://media.banananina.id/catalog/product/0/1/01025952_d.jpg?v=f541e6430fba10ca5a026202d33c7175&updated=2024-12-06 12:47:19,https://media.banananina.id/catalog/product/0/1/01025952_m.jpg?v=f541e6430fba10ca5a026202d33c7175&updated=2024-12-06 12:47:19,signature-spade-flower-duffle-crossbody-navy-multi-132034,BRAND NEW,"Made of coated canvas. The bag features a zip closure that opens to polyester lining with one slip pocket, double handles drop 12 cm, adjustable and removable long strap.",Made in Bangladesh | Serial Number KG483 | Silver Tone Hardware | Zip Closure | Polyester Lining | One Slip Pocket | Double Handles Drop 12 cm | Adjustable and Removable Long Strap | Metal Pinmount Logo,New With Tag,images\crossbody\primary\Signature Spade Flower Duffle Crossbody Navy Multi_primary.jpg,images\crossbody\hover\Signature Spade Flower Duffle Crossbody Navy Multi_hover.jpg
KATE SPADE,Phoebe Refined Grain Leather Flap Crossbody Black,IDR 2.600.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/phoebe-refined-grain-leather-flap-crossbody-black.html,https://media.banananina.id/catalog/product/0/1/01039273_d.jpg?v=32b936823a5730f098f2cf07732484bb&updated=2024-12-06 12:47:16,https://media.banananina.id/catalog/product/0/1/01039273_m.jpg?v=32b936823a5730f098f2cf07732484bb&updated=2024-12-06 12:47:16,phoebe-refined-grain-leather-flap-crossbody-black,BRAND NEW,"Made of  grained leather. The bag features a turn lock closure that opens to jacquard lining with interior one zip pocket, one slip pocket at front and exterior one slip pocket at back.",Made in Vietnam | Serial number KF554 | Gold tone hardware | Grained leather | Turn lock closure | Jacquard lining | Interior 1 zip pocket | Interior 1 slip pocket at front | Exterior 1 slip pocket at back | Adjustable and removable long strap,Brand new,images\crossbody\primary\Phoebe Refined Grain Leather Flap Crossbody Black_primary.jpg,images\crossbody\hover\Phoebe Refined Grain Leather Flap Crossbody Black_hover.jpg
MICHAEL KORS,Mina Small Pebbled Leather Crossbody Black,IDR 2.550.000,,No discount,https://www.banananina.co.id/mina-small-pebbled-leather-crossbody-black.html,https://media.banananina.id/catalog/product/0/0/00999013_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00999013_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,mina-small-pebbled-leather-crossbody-black,BRAND NEW,"Made of pebble leather with logo polyester lining interior. The bag features an open button magnetic closure, 3 card slots, side fastening, and adjustable or removable crossbody wear.",Made in Bangladesh | Style number : 35H3S4MC1I | Open button magnetic closure | Silver tone hardware | Chain accents on 2 handles | Metal logo lettering at bottom center | Adjustable/removable crossbody wear,Brand new,images\crossbody\primary\Mina Small Pebbled Leather Crossbody Black_primary.jpg,images\crossbody\hover\Mina Small Pebbled Leather Crossbody Black_hover.jpg
KATE SPADE,X Disney Beauty And The Beast Mini Camera Crossbody Bag Cream Multi,IDR 2.450.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/x-disney-beauty-and-the-beast-mini-camera-crossbody-bag-cream-multi-132025.html,https://media.banananina.id/catalog/product/0/1/01012044_d.jpg?v=fa6429d98e3956dba767f36025046054&updated=2024-12-06 12:47:15,https://media.banananina.id/catalog/product/0/1/01012044_m.jpg?v=fa6429d98e3956dba767f36025046054&updated=2024-12-06 12:47:15,x-disney-beauty-and-the-beast-mini-camera-crossbody-bag-cream-multi-132025,BRAND NEW,"Made of coated canvas. The bag features a zip closure that opens to polyester lining with 4 card slots, 1 slip pocket, exterior 1 slip pocket at back, adjustable and removable long strap.",Made In Vietnam | Serial Number : KE656 | Gold Tone Hardware | Zip Closure | Polyester Lining | 4 Card Slots | 1 Slip Pocket | 1 Slip Pocket at Back | Removable/Adjustable Strap | Metal Pinmount Logo,New With Tag | Completeness: Long Strap,images\crossbody\primary\X Disney Beauty And The Beast Mini Camera Crossbody Bag Cream Multi_primary.jpg,images\crossbody\hover\X Disney Beauty And The Beast Mini Camera Crossbody Bag Cream Multi_hover.jpg
MICHAEL KORS,Jet Set Glam Leather Oval Crossbody Bright Red,IDR 1.850.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/jet-set-glam-leather-oval-crossbody-bright-red.html,https://media.banananina.id/catalog/product/0/1/01097600_d.jpg?v=d3065ef68ed03b70296628a0b2288b6d&updated=2024-10-23 10:05:36,https://media.banananina.id/catalog/product/0/1/01097600_m.jpg?v=d3065ef68ed03b70296628a0b2288b6d&updated=2024-10-23 10:05:36,jet-set-glam-leather-oval-crossbody-bright-red,BRAND NEW,"Made of leather embossed and saffiano leather. The bag features a zip closure that opens to polyester lining with three card slots, exterior one slip pocket at front.",Made in Indonesia | Serial number 35H3S8GC1L | Silver Tone Hardware | Zip Closure | Polyester Lining | Interior 3 Card Slots | Exterior 1 Slip Pocket at Front | Adjustable and Removable Long Strap,New With Tag,images\crossbody\primary\Jet Set Glam Leather Oval Crossbody Bright Red_primary.jpg,images\crossbody\hover\Jet Set Glam Leather Oval Crossbody Bright Red_hover.jpg
KATE SPADE,Glimmer Glitter Oval Camera Bag Mitten Pink,IDR 1.850.000,,No discount,https://www.banananina.co.id/checkout/cart/add/uenc/aHR0cHM6Ly93d3cuYmFuYW5hbmluYS5jby5pZC9iYWdzL2Nyb3NzYm9keS1iYWdzLmh0bWw_cD0x/product/132019/form_key/5O5wPpW8aa1NdZ2n/,,,,,,,,,
KATE SPADE,Glimmer Glitter Oval Camera Bag Gold,IDR 1.850.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/glimmer-glitter-oval-camera-bag-gold-132018.html,https://media.banananina.id/catalog/product/0/1/01010785_d.jpg?v=eb832533b8041327cb820fc0de60f3d9&updated=2024-12-06 12:47:11,https://media.banananina.id/catalog/product/0/1/01010785_m.jpg?v=eb832533b8041327cb820fc0de60f3d9&updated=2024-12-06 12:47:11,glimmer-glitter-oval-camera-bag-gold-132018,BRAND NEW,"Made of glitter fabric. The bag features a zip closure that opens to fabric lining with three card slots, exterior one slip pocket at back, adjustable strap.",Made In Vietnam | Serial Number : KE459 | Gold Tone Hardware | Zip Closure | Fabric Lining | Three Card Slots | One Slip Pocket at Back | Adjustable/Removable Strap | Metal Pinmount Logo,New With Tag,images\crossbody\primary\Glimmer Glitter Oval Camera Bag Gold_primary.jpg,images\crossbody\hover\Glimmer Glitter Oval Camera Bag Gold_hover.jpg
MICHAEL KORS,Jet Set Small Leather Chain Link Smartphone Crossbody Geranium,IDR 1.775.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/jet-set-small-leather-chain-link-smartphone-crossbody-geranium.html,https://media.banananina.id/catalog/product/0/0/00976945_d.jpg?v=eb832533b8041327cb820fc0de60f3d9&updated=2024-12-06 12:47:11,https://media.banananina.id/catalog/product/0/0/00976945_m.jpg?v=eb832533b8041327cb820fc0de60f3d9&updated=2024-12-06 12:47:11,jet-set-small-leather-chain-link-smartphone-crossbody-geranium,BRAND NEW,"Made of pebbled leather. The bag features a flap with magnetic closure that opens to polyester lining with one slip pocket at back, adjustable and removable long strap, removable chain strap",Made In Philippines | Serial Number : 32S3SJ6C2L | Silver-Tone Hardware | Flap with Magnetic Closure | Polyester Lining | One Slip Pocket at Back | Adjustable and Removable Long Strap | Removable Chain Strap | Michael Kors Metal Logo,New With Tag | Completeness: Long Strap,images\crossbody\primary\Jet Set Small Leather Chain Link Smartphone Crossbody Geranium_primary.jpg,images\crossbody\hover\Jet Set Small Leather Chain Link Smartphone Crossbody Geranium_hover.jpg
KATE SPADE,Sadie North South Large Crossbody Seaweed,IDR 3.100.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/sadie-north-south-large-crossbody-seaweed-131954.html,https://media.banananina.id/catalog/product/0/1/01111266_d.jpg?v=8d4a964d1e420c1745391db52ad287cb&updated=2024-12-05 09:57:48,https://media.banananina.id/catalog/product/0/1/01111266_m.jpg?v=8d4a964d1e420c1745391db52ad287cb&updated=2024-12-05 09:57:48,sadie-north-south-large-crossbody-seaweed-131954,BRAND NEW,"Made of saffiano leather. The bag features a zip closure that opens to two way script logo lining with interior one zip pocket, one slip pocket and exterior one zip pocket at front.",Made in cambodia | Style number K7379 | Light gold tone hardware | Saffiano leather | Zip closure | Two way script logo lining | Interior 1 zip pocket | Interior 1 slip pocket | Exterior 1 zip pocket at front | Adjustable strap | Kate spade metal logo lettering,New With Tag,images\crossbody\primary\Sadie North South Large Crossbody Seaweed_primary.jpg,images\crossbody\hover\Sadie North South Large Crossbody Seaweed_hover.jpg
MICHAEL KORS,Jet Set Item Large Crossbody Black Silver,IDR 1.900.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/jet-set-item-large-crossbody-black-silver-131555.html,https://media.banananina.id/catalog/product/0/0/00842914_d50.jpg?v=ca2f65ae6ac29e20e952a3648c1cf70a&updated=2024-12-03 03:50:28,https://media.banananina.id/catalog/product/0/0/00842914_m63.jpg?v=ca2f65ae6ac29e20e952a3648c1cf70a&updated=2024-12-03 03:50:28,jet-set-item-large-crossbody-black-silver-131555,BRAND NEW,"Crafted of saffiano leather, the bag features a zip closure that opens to matching polyester lining and two slip pockets inside. The attached chain-leather crossbody strap can be adjusted to your need.",Made in India | Style Number 35F8STTC9L | Silver Tone Hardware | Zip Closure | Polyester Lining | 2 Slip Pockets | Adjustable Long Strap | Michael Kors Metal Logo,New With Tag,images\crossbody\primary\Jet Set Item Large Crossbody Black Silver_primary.jpg,images\crossbody\hover\Jet Set Item Large Crossbody Black Silver_hover.jpg
MICHAEL KORS,Jet Set Item Signature Large Crossbody Vanilla,IDR 1.800.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/jet-set-item-signature-large-crossbody-vanilla-122423.html,https://media.banananina.id/catalog/product/0/0/00573679_d13.jpg?v=7ce7518e439d3d649e15258eb5ca0b89&updated=2024-10-02 08:59:49,https://media.banananina.id/catalog/product/0/0/00573679_m89.jpg?v=7ce7518e439d3d649e15258eb5ca0b89&updated=2024-10-02 08:59:49,jet-set-item-signature-large-crossbody-vanilla-122423,BRAND NEW,Featuring a clean-lined silhouette and Signature logo-print canvas the Jet Set crossbody bag is an instant classic. Gold-tone hardware speaks to a luxe sensibility while a spacious interior offers easy organization for your essentials.,Made in Cambodia | Serial number 35F8GTTC3B | Gold tone Hardware | Coated Canvas Material | Zip Closure | Polyester Lining | Two Slip Pocket | Adjustable Crossbody Strap,New With Tag,images\crossbody\primary\Jet Set Item Signature Large Crossbody Vanilla_primary.jpg,images\crossbody\hover\Jet Set Item Signature Large Crossbody Vanilla_hover.jpg
COACH,X Disney CN030 Mini Rowan Leather Crossbody Light Blush Multi,IDR 3.200.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/x-disney-cn030-mini-rowan-leather-crossbody-light-blush-multi-131893.html,https://media.banananina.id/catalog/product/0/1/01014877_d.jpg?v=5d54ec50d239e55d9ef758d649953ad6&updated=2024-12-05 01:49:46,https://media.banananina.id/catalog/product/0/0/001014877_i.jpg?v=5d54ec50d239e55d9ef758d649953ad6&updated=2024-12-05 01:49:46,x-disney-cn030-mini-rowan-leather-crossbody-light-blush-multi-131893,BRAND NEW,"Made of pebble leather. The bag features a zip closure that opens to fabric lining with two card slots, double handles drop 8 cm, adjustable and removable long strap.",Made in Vietnam | Serial Number CN030 | Old-Brass Hardware | Zip Closure | Fabric Lining | Two Card Slots | Double Handles Drop 8 cm | Adjustable/Removable Long Strap | Coach Metal Logo Lettering,New With Tag | Completeness: Long Strap,images\crossbody\primary\X Disney CN030 Mini Rowan Leather Crossbody Light Blush Multi_primary.jpg,images\crossbody\hover\X Disney CN030 Mini Rowan Leather Crossbody Light Blush Multi_hover.jpg
KATE SPADE,Monica Leather Mini Flap Crossbody Perfect Cherry,IDR 3.000.000,,No discount,https://www.banananina.co.id/monica-leather-mini-flap-crossbody-perfect-cherry.html,https://media.banananina.id/catalog/product/0/1/01111280_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01111280_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,monica-leather-mini-flap-crossbody-perfect-cherry,BRAND NEW,"Made of pebble leather. The bag features a flap with magnetic closure that opens to two way script logo lining with one zip pocket, adjustable strap.",Made In Vietnam | Serial Number : KF364 | Light Gold Tone Hardware | Flap With Magnetic Closure | Two Way Script Logo Lining | One Zip Pocket | Adjustable Strap,Brand New,images\crossbody\primary\Monica Leather Mini Flap Crossbody Perfect Cherry_primary.jpg,images\crossbody\hover\Monica Leather Mini Flap Crossbody Perfect Cherry_hover.jpg
KATE SPADE,Monica Leather Mini Flap Crossbody Bag Black,IDR 3.000.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/monica-leather-mini-flap-crossbody-bag-black-131887.html,https://media.banananina.id/catalog/product/0/1/01034365_d.jpg?v=60a9f78e99482b99c7da55d8a864f7a6&updated=2024-12-04 09:46:20,https://media.banananina.id/catalog/product/0/1/01034365_m.jpg?v=60a9f78e99482b99c7da55d8a864f7a6&updated=2024-12-04 09:46:20,monica-leather-mini-flap-crossbody-bag-black-131887,BRAND NEW,"Made of pebble leather. The bag features a flap with magnetic closure that opens to two way script logo lining with one zip pocket, adjustable strap.",Made In Vietnam | Serial Number : KF364 | Light Gold Tone Hardware | Flap With Magnetic Closure | Two Way Script Logo Lining | One Zip Pocket | Adjustable Strap,Brand new,images\crossbody\primary\Monica Leather Mini Flap Crossbody Bag Black_primary.jpg,images\crossbody\hover\Monica Leather Mini Flap Crossbody Bag Black_hover.jpg
KATE SPADE,Chelsea The Little Better Nylon Crossbody Black,IDR 2.750.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/chelsea-the-little-better-nylon-crossbody-black-131885.html,https://media.banananina.id/catalog/product/0/0/00848716_d28.jpg?v=db7fe36a71a92f8a9b79302ad9312f6d&updated=2024-12-05 02:38:40,https://media.banananina.id/catalog/product/0/0/00848716_m28.jpg?v=db7fe36a71a92f8a9b79302ad9312f6d&updated=2024-12-05 02:38:40,chelsea-the-little-better-nylon-crossbody-black-131885,BRAND NEW,Crafted of nylon. It features a zip closure that opens to a lined interior with an interior zip pocket. It comes with an optional strap and optional removable pochette.,Made in Cambodia | Serial number K8117 | Light gold tone hardware | Kate spade metal logo lettering at front | Adjustable and removable long strap | 1 Zip pocket | 1 front slip pocket,New with Tag | Completeness: Pochette | Long Strap,images\crossbody\primary\Chelsea The Little Better Nylon Crossbody Black_primary.jpg,images\crossbody\hover\Chelsea The Little Better Nylon Crossbody Black_hover.jpg
COACH,CJ582 Signature Jamie Camera Bag Khaki Racer Blue Multi,IDR 2.700.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/cj582-signature-jamie-camera-bag-khaki-racer-blue-multi.html,https://media.banananina.id/catalog/product/0/0/00964105_d8.jpg?v=974f02304443a62651187c2bb9ad5984&updated=2024-12-05 02:07:58,https://media.banananina.id/catalog/product/0/0/00964105_m8.jpg?v=974f02304443a62651187c2bb9ad5984&updated=2024-12-05 02:07:58,cj582-signature-jamie-camera-bag-khaki-racer-blue-multi,BRAND NEW,"Made of coated canvas and leather. The bag features a zip closure that opens to fabric lining with one slip pocket, exterior one slip pocket at back, adjustable and removable long strap.",Made in Myanmar | Style Number CJ582 | Silver Tone Hardware | Zip Closure | Fabric Lining | 1 Slip Pocket | 1 Slip Pocket at Back | Adjustable And Removable Long Strap | Coach Metal Logo Lettering,New With Tag | Completeness: Long Strap,images\crossbody\primary\CJ582 Signature Jamie Camera Bag Khaki Racer Blue Multi_primary.jpg,images\crossbody\hover\CJ582 Signature Jamie Camera Bag Khaki Racer Blue Multi_hover.jpg
MARC JACOBS,H103L01SP21 Maverick Small Crossbody Black,IDR 2.500.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/h103l01sp21-maverick-small-crossbody-black-131725.html,https://media.banananina.id/catalog/product/0/0/00745082_d8.jpg?v=eabc5c14fa42aff801f9e1c7cf8d6509&updated=2024-12-05 02:22:31,https://media.banananina.id/catalog/product/0/0/00745082_m8_1.jpg?v=eabc5c14fa42aff801f9e1c7cf8d6509&updated=2024-12-05 02:22:31,h103l01sp21-maverick-small-crossbody-black-131725,BRAND NEW,"Made of pebbled leather. The bag features a zip closure that opens to fabric lining with one zip pocket, adjustable and removable long strap, marc jacobs foil logo.",Made in Vietnam | Style Number : H103L01SP21 001 | Gold Tone Hardware | Zip Closure | Fabric Lining | 1 Zip Pocket | Adjustable/Removable Crossbody Wear | Marc Jacobs Foil Logo,New With Tag | Completeness: Long Strap,images\crossbody\primary\H103L01SP21 Maverick Small Crossbody Black_primary.jpg,images\crossbody\hover\H103L01SP21 Maverick Small Crossbody Black_hover.jpg
MICHAEL KORS,Jet Set Item Signature Large Crossbody Black Silver,IDR 1.900.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/jet-set-item-signature-large-crossbody-black-silver-131629.html,https://media.banananina.id/catalog/product/0/0/00806822_d5.jpg?v=0fc32490d3f013bf99ef6a64761b387c&updated=2024-12-02 02:55:39,https://media.banananina.id/catalog/product/0/0/00806822_m5.jpg?v=0fc32490d3f013bf99ef6a64761b387c&updated=2024-12-02 02:55:39,jet-set-item-signature-large-crossbody-black-silver-131629,BRAND NEW,"Made of PVC and Saffiano leather. The bag features a zip closure that opens to polyester lining with two slip pockets, adjustable strap.",Made In Cambodia | Serial Number 35F8STTC3B | Silver Tone Hardware | Zip Closure | Polyester Lining | Two Slip Pockets | Adjustable Strap | Michael Kors Metal Logo,New With Tag,images\crossbody\primary\Jet Set Item Signature Large Crossbody Black Silver_primary.jpg,images\crossbody\hover\Jet Set Item Signature Large Crossbody Black Silver_hover.jpg
KATE SPADE,Glimmer Glitter Oval Camera Bag Festival Teal,IDR 1.850.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/glimmer-glitter-oval-camera-bag-festival-teal-131872.html,https://media.banananina.id/catalog/product/0/0/001010815_d.jpg?v=636344d1c8b481ba1c947093c71cc877&updated=2024-12-05 02:50:52,https://media.banananina.id/catalog/product/0/0/001010815_s.jpg?v=636344d1c8b481ba1c947093c71cc877&updated=2024-12-05 02:50:52,glimmer-glitter-oval-camera-bag-festival-teal-131872,BRAND NEW,"Made of glitter fabric. The bag features a zip closure that opens to fabric lining with three card slots, exterior one slip pocket at back, adjustable strap.",Made In Vietnam | Serial Number : KE459 | Gold Tone Hardware | Zip Closure | Fabric Lining | Three Card Slots | One Slip Pocket at Back | Adjustable/Removable Strap | Metal Pinmount Logo,New With Tag,images\crossbody\primary\Glimmer Glitter Oval Camera Bag Festival Teal_primary.jpg,images\crossbody\hover\Glimmer Glitter Oval Camera Bag Festival Teal_hover.jpg
TORY BURCH,Mcgraw Small Bucket Bag Black,IDR 6.750.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/mcgraw-small-bucket-bag-black-131819.html,https://media.banananina.id/catalog/product/0/1/01110402_d.jpg?v=c20f6abc996d2fd2f2a3b7b47f50eb4c&updated=2024-12-03 10:13:49,https://media.banananina.id/catalog/product/0/1/01110402_m.jpg?v=c20f6abc996d2fd2f2a3b7b47f50eb4c&updated=2024-12-03 10:13:49,mcgraw-small-bucket-bag-black-131819,BRAND NEW,"The small McGraw Bucket Bag is made of pebbled leather, with a die-cut Double T and pick stitching, sewn by hand. Carry it two ways by the top handle or crossbody strap.",Made in philippines | Style number 158500 0624 001 | Gold tone hardware | Pebble leather | Magnetic snap closure | Microfiber lining with a suede-like finish | Interior 2 slip pockets | Adjustable and removable long strap,New With Tag,images\crossbody\primary\Mcgraw Small Bucket Bag Black_primary.jpg,images\crossbody\hover\Mcgraw Small Bucket Bag Black_hover.jpg
COACH,CA547 Signature Jamie Camera Bag Brown Watermelon,IDR 4.250.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/ca547-signature-jamie-camera-bag-brown-watermelon-131811.html,https://media.banananina.id/catalog/product/0/0/00906631_d.jpg?v=79311dc0af2ca97fc93d485c858aaa7f&updated=2024-12-04 03:19:58,https://media.banananina.id/catalog/product/0/0/00906631_m.jpg?v=79311dc0af2ca97fc93d485c858aaa7f&updated=2024-12-04 03:19:58,ca547-signature-jamie-camera-bag-brown-watermelon-131811,BRAND NEW,"Made of signature coated canvas and smooth leather. The bag features a zip closure that opens to fabric lining with one slip pocket, exterior one slip pocket at back, adjustable and removable long strap.",Made In Vietnam | Serial Number : CA547 | Gold Tone Hardware | Signature Coated Canvas and Smooth Leather | Zip Closure | Fabric Lining | Interior One Slip Pocket | Exterior One Slip Pocket at Back | Adjustable and Removable Long Strap | Coach Metal Logo Lettering,New with Tag | Completeness: Care Card | long Strap,images\crossbody\primary\CA547 Signature Jamie Camera Bag Brown Watermelon_primary.jpg,images\crossbody\hover\CA547 Signature Jamie Camera Bag Brown Watermelon_hover.jpg
KATE SPADE,Madison Saffiano Leather Small Crossbody Black,IDR 4.150.000,,No discount,https://www.banananina.co.id/madison-saffiano-leather-small-crossbody-black.html,https://media.banananina.id/catalog/product/0/1/01108679_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01108679_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,madison-saffiano-leather-small-crossbody-black,,,,,images\crossbody\primary\Madison Saffiano Leather Small Crossbody Black_primary.jpg,images\crossbody\hover\Madison Saffiano Leather Small Crossbody Black_hover.jpg
COACH,CO967 Signature Anna Foldover Crossbody Black Multi,IDR 3.950.000,,No discount,https://www.banananina.co.id/co967-signature-anna-foldover-crossbody-black-multi.html,https://media.banananina.id/catalog/product/0/1/01110655_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01110655_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,co967-signature-anna-foldover-crossbody-black-multi,BRAND NEW,"Made of signature coated canvas and smooth leather. The bag features a flap button closure that opens to smooth leather and fabric lining with interior one slip pocket, eight card slots, one zip pocket at front and exterior one slip pocket at back.",Made in Indonesia | Style number CO967 | Gold tone hardware | Signature coated canvas and smooth leather | Flap button closure | Smooth leather and fabric lining | Interior 1 slip pocket | Interior 8 card slots | Interior 1 zip pocket at front | Exterior 1 slip pocket at back | Adjustable and removable long strap,New With Tag | Completeness: Care Card,images\crossbody\primary\CO967 Signature Anna Foldover Crossbody Black Multi_primary.jpg,images\crossbody\hover\CO967 Signature Anna Foldover Crossbody Black Multi_hover.jpg
COACH,CO967 Signature Anna Foldover Crossbody Chalk Multi,IDR 3.950.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/co967-signature-anna-foldover-crossbody-chalk-multi-131803.html,https://media.banananina.id/catalog/product/0/1/01036990_d.jpg?v=efe794e50a45fdc2f53258b00789d3bf&updated=2024-12-03 10:13:40,https://media.banananina.id/catalog/product/0/1/01036990_m.jpg?v=efe794e50a45fdc2f53258b00789d3bf&updated=2024-12-03 10:13:40,co967-signature-anna-foldover-crossbody-chalk-multi-131803,BRAND NEW,"Made of signature coated canvas and smooth leather. The bag features a flap button closure that opens to smooth leather and fabric lining with interior one slip pocket, eight card slots, one zip pocket at front and exterior one slip pocket at back.",Made in Indonesia | Style number CO967 | Silver tone hardware | Signature coated canvas and smooth leather | Flap button closure | Smooth leather and fabric lining | Interior 1 slip pocket | Interior 8 card slots | Interior 1 zip pocket at front | Exterior 1 slip pocket at back | Adjustable and removable long strap,New With Tag | Completeness: Care Card,images\crossbody\primary\CO967 Signature Anna Foldover Crossbody Chalk Multi_primary.jpg,images\crossbody\hover\CO967 Signature Anna Foldover Crossbody Chalk Multi_hover.jpg
