Brand,Name,Price,Original Price,Discount,Product Link,Primary Image,Hover Image,SKU,Quality,Description,Details,Condition,Primary Image Local Path,Hover Image Local Path
COACH,C9932 Jamie Leather Wristlet Neon Green,IDR 1.500.000,,No discount,https://www.banananina.co.id/bags/clutches/c9932-jamie-leather-wristlet-neon-green-128627.html,https://media.banananina.id/catalog/product/0/0/00884587_d23.jpg?v=d6a50d826ecf8181c0d3e7b47571919f&updated=2024-10-08 03:52:57,https://media.banananina.id/catalog/product/0/0/00884587_m23.jpg?v=d6a50d826ecf8181c0d3e7b47571919f&updated=2024-10-08 03:52:57,c9932-jamie-leather-wristlet-neon-green-128627,BRAND NEW,"Made of pebble leather. The wristlet features a zip closure that opens to fabric lining with two card slots, handle strap drop 11 cm.",Made In Indonesia | Serial Number : C9932 | Gold Tone Hardware | Zip Closure | Fabric Lining | Two Slip Pockets | Handle Drop 11 cm | Coach Metal Logo Lettering,New With Tag,images\clutches\primary\C9932 Jamie Leather Wristlet Neon Green_primary.jpg,images\clutches\hover\C9932 Jamie Leather Wristlet Neon Green_hover.jpg
MCM,Visetos Original Small 11 Inch iPad Case Black,IDR 5.750.000,,No discount,https://www.banananina.co.id/visetos-original-small-11-inch-ipad-case-black.html,https://media.banananina.id/catalog/product/0/1/01017921_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01017921_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,visetos-original-small-11-inch-ipad-case-black,BRAND NEW,"Made with the MCM enthusiast in mind, the Visetos Original line showcases our signature monogrammed coated canvas in all its enduring beauty. MCMs house codes span the surface of this padded case for your 11 inc iPad.","Delve deeper and discover roomy interior compartments for your phone, cords, and chargers. | Made in Korea | Serial Number : MXEAAVI04BK001 10032006 | Phone sleeve with Velcro closure | Nappa leather handle | Nappa leather trim | Silver-plated hardware | Nylon lining | 1 slip pocket | 1 slip phone | 1 slip ipad case",Brand new,images\clutches\primary\Visetos Original Small 11 Inch iPad Case Black_primary.jpg,images\clutches\hover\Visetos Original Small 11 Inch iPad Case Black_hover.jpg
MARC JACOBS,S202L01PF22 The Grind Leather Cosmetic Bag Black,IDR 1.600.000,,No discount,https://www.banananina.co.id/bags/clutches/s202l01pf22-the-grind-leather-cosmetic-bag-black-121943.html,https://media.banananina.id/catalog/product/0/0/00949761_d5.jpg?v=c2f4231a0bb180bf964289768fcb7790&updated=2024-12-06 07:51:14,https://media.banananina.id/catalog/product/0/0/00949761_m5.jpg?v=c2f4231a0bb180bf964289768fcb7790&updated=2024-12-06 07:51:14,s202l01pf22-the-grind-leather-cosmetic-bag-black-121943,BRAND NEW,"Crafted from grind leather with fabric lining. It features an open zip closure, gold tone hardware, and 1 front slip pocket.",Made In Vietnam | Style Number : S202L01PF22-001 | Zip closure | Exterior 1 slip pocket at front | Logo embossed print lettering on front,New With Tag,images\clutches\primary\S202L01PF22 The Grind Leather Cosmetic Bag Black_primary.jpg,images\clutches\hover\S202L01PF22 The Grind Leather Cosmetic Bag Black_hover.jpg
MARC JACOBS,S201L01PF22 Color Block Grind Cosmetic Pouch Smoked Almond,IDR 2.500.000,,No discount,https://www.banananina.co.id/s201l01pf22-color-block-grind-cosmetic-pouch-smoked-almond.html,https://media.banananina.id/catalog/product/0/0/00845747_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00845747_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,s201l01pf22-color-block-grind-cosmetic-pouch-smoked-almond,BRAND NEW,"Crafted from pebbled leather with polyester lining interior material. It features an open zip closure, gold tone hardware and no pocket interior.",Made In Vietnam | Style Number : S201L01PF22-244 | Zip Closure | Gold Tone Hardware,Brand new,images\clutches\primary\S201L01PF22 Color Block Grind Cosmetic Pouch Smoked Almond_primary.jpg,images\clutches\hover\S201L01PF22 Color Block Grind Cosmetic Pouch Smoked Almond_hover.jpg
COACH,CN382 Croco Leather Nolita 19 Cornflower,IDR 2.200.000,,No discount,https://www.banananina.co.id/bags/clutches/cn382-croco-leather-nolita-19-cornflower-128296.html,https://media.banananina.id/catalog/product/0/1/01088129_m.jpg?v=266b8ab727c084c510fc380241c51ecd&updated=2024-10-02 03:21:44,https://media.banananina.id/catalog/product/0/1/01088129_m.jpg?v=266b8ab727c084c510fc380241c51ecd&updated=2024-10-02 03:21:44,cn382-croco-leather-nolita-19-cornflower-128296,BRAND NEW,"Made of crocodile embossed leather. The clutch features a zip closure that opens to fabric lining with interior one slip pocket, two card slots.",Made in Cambodia | Style number CN382 | Gunmetal tone hardware | Crocodile embossed leather | Zip closure | Fabric lining | Interior 1 slip pocket | Interior 2 card slots | Coach metal logo lettering,New With Tag,images\clutches\primary\CN382 Croco Leather Nolita 19 Cornflower_primary.jpg,images\clutches\hover\CN382 Croco Leather Nolita 19 Cornflower_hover.jpg
COACH,Men 2515 Signature Small Travel Kit Charcoal Black,IDR 2.990.000,IDR 3.150.000,5%,https://www.banananina.co.id/bags/clutches/men-2515-signature-small-travel-kit-charcoal-black-124963.html,https://media.banananina.id/catalog/product/0/0/00710426_d28.jpg?v=2ad5788096f18173dcb22073f091def7&updated=2024-11-06 07:26:52,https://media.banananina.id/catalog/product/0/0/00710426_m48.jpg?v=2ad5788096f18173dcb22073f091def7&updated=2024-11-06 07:26:52,men-2515-signature-small-travel-kit-charcoal-black-124963,BRAND NEW,"Signature coated canvas and refined calf leather. Inside multifunction pocket. Zip closure, fabric lining| Handle with 1 3/4 inc drop. Outside open pocket. 8 3/4 (L) x 5 (H) x 3 1/4 (W) inc.",Made in Vietnam | Serial number 2515 | Zip Closure | Gunmetal Tone Hardware | 1 Slip Pocket | 1 Slip Pocket At Front,Brand new | Completeness: Care card,images\clutches\primary\Men 2515 Signature Small Travel Kit Charcoal Black_primary.jpg,images\clutches\hover\Men 2515 Signature Small Travel Kit Charcoal Black_hover.jpg
MICHAEL KORS,Monogram Large 2in1 Travel Pouch Crimson,IDR 2.200.000,,No discount,https://www.banananina.co.id/bags/clutches/monogram-large-2in1-travel-pouch-crimson-128087.html,https://media.banananina.id/catalog/product/0/1/01089174_d.jpg?v=5a6b636a5b28308445459a7cb7ed95b9&updated=2024-09-30 04:14:27,https://media.banananina.id/catalog/product/0/0/001089174_m.jpg?v=5a6b636a5b28308445459a7cb7ed95b9&updated=2024-09-30 04:14:27,monogram-large-2in1-travel-pouch-crimson-128087,BRAND NEW,"Signature coated canvas with polyester lining interior. The travel pouch features an open zip closure, gold tone hardware, one slip pocket and there is a small pouch.",Made in Indonesia | Style number : 38R3GJ6U9B | Open zip closure | Gold tone hardware | Metal logo lettering at top center | Smooth leather | Zip closure | 1 slip pocket | Size 18 x 5.5 x 11 cm,Brand new | Completeness: Care card,images\clutches\primary\Monogram Large 2in1 Travel Pouch Crimson_primary.jpg,images\clutches\hover\Monogram Large 2in1 Travel Pouch Crimson_hover.jpg
COACH,Men 2522 Travel Kit Smooth Leather Small Black,IDR 2.250.000,,No discount,https://www.banananina.co.id/bags/clutches/men-2522-travel-kit-smooth-leather-small-black-131332.html,https://media.banananina.id/catalog/product/0/0/00969044_d.jpg?v=8210ba57c8c026bbfddb349c6d707771&updated=2024-11-25 03:26:21,https://media.banananina.id/catalog/product/0/0/00969044_s28.jpg?v=8210ba57c8c026bbfddb349c6d707771&updated=2024-11-25 03:26:21,men-2522-travel-kit-smooth-leather-small-black-131332,BRAND NEW,Made of smooth leather. The clutches feature a zip closure that opens to fabric lining with interior one slip pocket and exterior one slip pocket.,Made in Vietnam | Style number 2522 | Gunmetal tone hardware | Smooth leather | Zip closure | Fabric lining | Interior 1 slip pocket | Exterior 1 slip pocket at back,Brand new,images\clutches\primary\Men 2522 Travel Kit Smooth Leather Small Black_primary.jpg,images\clutches\hover\Men 2522 Travel Kit Smooth Leather Small Black_hover.jpg
MICHAEL KORS,Monogram Large 2in1 Travel Pouch Crimson,IDR 2.200.000,,No discount,https://www.banananina.co.id/bags/clutches/monogram-large-2in1-travel-pouch-crimson-128087.html,https://media.banananina.id/catalog/product/0/1/01089174_d.jpg?v=5a6b636a5b28308445459a7cb7ed95b9&updated=2024-09-30 04:14:27,https://media.banananina.id/catalog/product/0/0/001089174_m.jpg?v=5a6b636a5b28308445459a7cb7ed95b9&updated=2024-09-30 04:14:27,monogram-large-2in1-travel-pouch-crimson-128087,BRAND NEW,"Signature coated canvas with polyester lining interior. The travel pouch features an open zip closure, gold tone hardware, one slip pocket and there is a small pouch.",Made in Indonesia | Style number : 38R3GJ6U9B | Open zip closure | Gold tone hardware | Metal logo lettering at top center | Smooth leather | Zip closure | 1 slip pocket | Size 18 x 5.5 x 11 cm,Brand new | Completeness: Care card,images\clutches\primary\Monogram Large 2in1 Travel Pouch Crimson_primary.jpg,images\clutches\hover\Monogram Large 2in1 Travel Pouch Crimson_hover.jpg
COACH,CN382 Croco Leather Nolita 19 Cornflower,IDR 2.200.000,,No discount,https://www.banananina.co.id/bags/clutches/cn382-croco-leather-nolita-19-cornflower-128296.html,https://media.banananina.id/catalog/product/0/1/01088129_m.jpg?v=266b8ab727c084c510fc380241c51ecd&updated=2024-10-02 03:21:44,https://media.banananina.id/catalog/product/0/1/01088129_m.jpg?v=266b8ab727c084c510fc380241c51ecd&updated=2024-10-02 03:21:44,cn382-croco-leather-nolita-19-cornflower-128296,BRAND NEW,"Made of crocodile embossed leather. The clutch features a zip closure that opens to fabric lining with interior one slip pocket, two card slots.",Made in Cambodia | Style number CN382 | Gunmetal tone hardware | Crocodile embossed leather | Zip closure | Fabric lining | Interior 1 slip pocket | Interior 2 card slots | Coach metal logo lettering,New With Tag,images\clutches\primary\CN382 Croco Leather Nolita 19 Cornflower_primary.jpg,images\clutches\hover\CN382 Croco Leather Nolita 19 Cornflower_hover.jpg
MICHAEL KORS,Signature Cooper Stripe and Faux Leather Large Wristlet Yellow,IDR 2.900.000,,No discount,https://www.banananina.co.id/signature-cooper-stripe-and-faux-leather-large-wristlet-yellow.html,https://media.banananina.id/catalog/product/0/0/00924242_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00924242_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-cooper-stripe-and-faux-leather-large-wristlet-yellow,BRAND NEW,"made of signature coated canvas mix leather material with logo polyester lining interior. It features an open zip closure, silver tone hardware, 1 zip pocket, 2 slip pockets and removable wrist strap.",Made in India | Style number : 37R3LCOU9U | Silver tone hardware | Signature coated canvas | Open zip closure | Polyester lining | Interior 1 zip pocket | Interior 2 slip pockets | Removable wirst strap,Brand new,images\clutches\primary\Signature Cooper Stripe and Faux Leather Large Wristlet Yellow_primary.jpg,images\clutches\hover\Signature Cooper Stripe and Faux Leather Large Wristlet Yellow_hover.jpg
MICHAEL KORS,Jet Set Travel Leather Large Top Zip Wristlet Luggage,IDR 1.500.000,,No discount,https://www.banananina.co.id/bags/clutches/jet-set-travel-leather-large-top-zip-wristlet-luggage-127107.html,https://media.banananina.id/catalog/product/0/1/01082167_d.jpg?v=2a587eaee54990006de8a2305591562c&updated=2024-09-19 06:38:29,https://media.banananina.id/catalog/product/0/1/01082167_m.jpg?v=2a587eaee54990006de8a2305591562c&updated=2024-09-19 06:38:29,jet-set-travel-leather-large-top-zip-wristlet-luggage-127107,BRAND NEW,"Made of pebble leather with logo polyester lining. The wristlet features an open zip closure, gold tone hardware, and one slip pocket.",Made in Indonesia | Style Number : 35S4GTVW3L | Open zip closure | Gold tone hardware | 1 interior slip pocket | Michael Kors metal logo lettering,Brand New | Completeness: Care card,images\clutches\primary\Jet Set Travel Leather Large Top Zip Wristlet Luggage_primary.jpg,images\clutches\hover\Jet Set Travel Leather Large Top Zip Wristlet Luggage_hover.jpg
COACH,CU178 Signature Terry Cosmetic Case Black,IDR 1.800.000,,No discount,https://www.banananina.co.id/bags/clutches/cu178-signature-terry-cosmetic-case-black-127046.html,https://media.banananina.id/catalog/product/0/0/001083075_d.jpg?v=20972a25a61b3ad48d1b1f38c62ebd31&updated=2024-09-10 02:07:06,https://media.banananina.id/catalog/product/0/1/01083075_m.jpg?v=20972a25a61b3ad48d1b1f38c62ebd31&updated=2024-09-10 02:07:06,cu178-signature-terry-cosmetic-case-black-127046,BRAND NEW,Made of fabric. The bag features a zip closure that opens to fabric lining with silver tone hardware.,Made In Philippines | Serial Number : CU178 | Silver Tone Hardware | Zip Closure | Fabric Lining,New With Tag,images\clutches\primary\CU178 Signature Terry Cosmetic Case Black_primary.jpg,images\clutches\hover\CU178 Signature Terry Cosmetic Case Black_hover.jpg
MICHAEL KORS,Jet Set Travel Leather Large Top Zip Wristlet Camel,IDR 1.500.000,,No discount,https://www.banananina.co.id/bags/clutches/jet-set-travel-leather-large-top-zip-wristlet-camel-126938.html,https://media.banananina.id/catalog/product/0/0/001082198_d.jpg?v=b10adf9ca612e0a38ce012c8ac736b75&updated=2024-09-09 03:37:05,https://media.banananina.id/catalog/product/0/1/01082198_m.jpg?v=b10adf9ca612e0a38ce012c8ac736b75&updated=2024-09-09 03:37:05,jet-set-travel-leather-large-top-zip-wristlet-camel-126938,BRAND NEW,"Made of pebble leather with logo polyester lining. The wristlet features an open zip closure, gold tone hardware, and one slip pocket.",Made in Indonesia | Style Number : 35S4GTVW3L | Open zip closure | Gold tone hardware | 1 interior slip pocket | Michael Kors metal logo lettering,Brand New | Completeness: Care card,images\clutches\primary\Jet Set Travel Leather Large Top Zip Wristlet Camel_primary.jpg,images\clutches\hover\Jet Set Travel Leather Large Top Zip Wristlet Camel_hover.jpg
COACH,CH309 Jamie Coach Stripe Wristlet Wine Multi,IDR 1.500.000,,No discount,https://www.banananina.co.id/bags/clutches/ch309-jamie-coach-stripe-wristlet-wine-multi-126247.html,https://media.banananina.id/catalog/product/0/0/00977778_d2_1.jpg?v=555f6c2ec7f3fbfe407852ae78a4702f&updated=2024-10-09 02:48:04,https://media.banananina.id/catalog/product/0/0/00977778_m2.jpg?v=555f6c2ec7f3fbfe407852ae78a4702f&updated=2024-10-09 02:48:04,ch309-jamie-coach-stripe-wristlet-wine-multi-126247,BRAND NEW,"Crafted from refined pebble leather. It features an open zip closure, silver tone hardware, 2 card slots, and embossed logo on the front.",Made in Philippines | Serial number CH309 | Silver tone hardware | Zip closure | Fabric Lining | Strap with dogleash clip attached,Brand New,images\clutches\primary\CH309 Jamie Coach Stripe Wristlet Wine Multi_primary.jpg,images\clutches\hover\CH309 Jamie Coach Stripe Wristlet Wine Multi_hover.jpg
COACH,CR830 Nolita Barrel Bag Black,IDR 2.500.000,,No discount,https://www.banananina.co.id/cr830-nolita-barrel-bag-black.html,https://media.banananina.id/catalog/product/0/1/01078211_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01078211_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,cr830-nolita-barrel-bag-black,BRAND NEW,"Made of smooth leather with fabric lining. The bag features an open zip closure, silver tone hardware, and no pocket interior.",Made in Myanmar | Style number : CR830 | Open zip closure | Silver tone hardware | Metal logo lettering at top center,Brand new | Completeness: Care card,images\clutches\primary\CR830 Nolita Barrel Bag Black_primary.jpg,images\clutches\hover\CR830 Nolita Barrel Bag Black_hover.jpg
COACH,CP475 Signature Nolita Barrel Bag Khaki Saddle,IDR 2.500.000,,No discount,https://www.banananina.co.id/bags/clutches/cp475-signature-nolita-barrel-bag-khaki-saddle.html,https://media.banananina.id/catalog/product/0/0/001078136_d.jpg?v=435692a7efb2263cb24cec3a09859b5b&updated=2024-08-23 09:17:18,https://media.banananina.id/catalog/product/0/1/01078136_m.jpg?v=435692a7efb2263cb24cec3a09859b5b&updated=2024-08-23 09:17:18,cp475-signature-nolita-barrel-bag-khaki-saddle,BRAND NEW,"Signature coated canvas with fabric lining. The bag features an open zip closure, silver tone hardware, and no pocket inside.",Made in Myanmar | Style number : CP475 | Open zip closure | Silver tone hardware | Metal logo lettering at top center,Brand new | Completeness: Care card,images\clutches\primary\CP475 Signature Nolita Barrel Bag Khaki Saddle_primary.jpg,images\clutches\hover\CP475 Signature Nolita Barrel Bag Khaki Saddle_hover.jpg
KATE SPADE,Chelsea Nylon Cosmetic Bag Black,IDR 925.000,,No discount,https://www.banananina.co.id/bags/clutches/chelsea-nylon-cosmetic-bag-black-131228.html,https://media.banananina.id/catalog/product/0/1/01078204_d.jpg?v=4face7dc3a55a7597dc124c18178408d&updated=2024-11-21 10:17:23,https://media.banananina.id/catalog/product/0/1/01078204_d.jpg?v=4face7dc3a55a7597dc124c18178408d&updated=2024-11-21 10:17:23,chelsea-nylon-cosmetic-bag-black-131228,BRAND NEW,"Made of nylon with nylon lining. The cosmetic bag features an open zip closure, gold tone hardware, and no pocket interior.",Made in Philippines | Style number : KH612 | Open zip closure | Gold tone hardware | Metal logo lettering at top center,Brand new,images\clutches\primary\Chelsea Nylon Cosmetic Bag Black_primary.jpg,images\clutches\hover\Chelsea Nylon Cosmetic Bag Black_hover.jpg
KATE SPADE,Chelsea Nylon Medium Cosmetic Black,IDR 1.300.000,,No discount,https://www.banananina.co.id/chelsea-nylon-medium-cosmetic-black.html,https://media.banananina.id/catalog/product/0/1/01002112_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01002112_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,chelsea-nylon-medium-cosmetic-black,BRAND NEW,"Perfect for organizing your essentials, the Kate Spade Chelsea Medium Cosmetic Pouch is crafted in light-weight, water-resistant nylon.",Made in Philippines | Serial number KC632 | Cosmetic Pouch | KSNY Signature Lettering Pinmount Logo | Top-Zip Closure | Nylon Lining | Light-Gold-Toned Hardware,New With Tag,images\clutches\primary\Chelsea Nylon Medium Cosmetic Black_primary.jpg,images\clutches\hover\Chelsea Nylon Medium Cosmetic Black_hover.jpg
COACH,C9932 Jamie Leather Wristlet Watermelon,IDR 1.600.000,,No discount,https://www.banananina.co.id/bags/clutches/c9932-jamie-leather-wristlet-watermelon-125634.html,https://media.banananina.id/catalog/product/0/0/00876419_d.jpg?v=c5b4bdf603936af90e0dccaab7c60f6a&updated=2024-08-16 03:49:33,https://media.banananina.id/catalog/product/0/0/00876419_m64.jpg?v=c5b4bdf603936af90e0dccaab7c60f6a&updated=2024-08-16 03:49:33,c9932-jamie-leather-wristlet-watermelon-125634,BRAND NEW,"Made of leather. The wristlet features a zip closure that opens to fabric lining with two card slots, coach metal logo lettering.",Made In Indonesia | Serial Number : C9932 | Gold Tone Hardware | Fabric Lining | Two Card Slots | Coach Metal Logo Lettering,Brand new | Completeness: Care card,images\clutches\primary\C9932 Jamie Leather Wristlet Watermelon_primary.jpg,images\clutches\hover\C9932 Jamie Leather Wristlet Watermelon_hover.jpg
COACH,CL676 Signature Rose Nolita 19 Brown Iris Multi,IDR 3.500.000,,No discount,https://www.banananina.co.id/cl676-signature-rose-nolita-19-brown-iris-multi.html,https://media.banananina.id/catalog/product/0/0/00972198_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00972198_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,cl676-signature-rose-nolita-19-brown-iris-multi,BRAND NEW,"Made of signature coated canvas and smooth leather. The clutch feature a zip closure that opens to fabric lining with interior one slip pocket, two card slots.",Made in Philippines | Style number CL676 | Silver tone hardware | Signature coated canvas and smooth leather | Zip closure | Fabric lining | Interior 1 slip pocket | Interior 2 card slots | Coach metal logo lettering,Brand new | Completeness: Care card,images\clutches\primary\CL676 Signature Rose Nolita 19 Brown Iris Multi_primary.jpg,images\clutches\hover\CL676 Signature Rose Nolita 19 Brown Iris Multi_hover.jpg
MICHAEL KORS,Signature Travel Accessories Medium Wristlet Pouch Buttermilk Multi,IDR 2.150.000,IDR 2.450.000,12%,https://www.banananina.co.id/signature-travel-accessories-medium-wristlet-pouch-buttermilk-multi.html,https://media.banananina.id/catalog/product/0/1/01072563_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01072563_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-travel-accessories-medium-wristlet-pouch-buttermilk-multi,BRAND NEW,"Signature coated canvas with polyester lining. The wristlet pouch an open zip closure, gold tone hardware, one slip pocket, six card slots and removable wrist strap.",Made in Cambodia | Style number : 32H0GTMW8B | Open zip closure | Gold tone hardware | Metal logo lettering at top center,Brand new | Completeness: Care card,images\clutches\primary\Signature Travel Accessories Medium Wristlet Pouch Buttermilk Multi_primary.jpg,images\clutches\hover\Signature Travel Accessories Medium Wristlet Pouch Buttermilk Multi_hover.jpg
COACH,Men 2515 Signature Small Travel Kit Charcoal Black,IDR 2.990.000,IDR 3.150.000,5%,https://www.banananina.co.id/bags/clutches/men-2515-signature-small-travel-kit-charcoal-black-124963.html,https://media.banananina.id/catalog/product/0/0/00710426_d28.jpg?v=2ad5788096f18173dcb22073f091def7&updated=2024-11-06 07:26:52,https://media.banananina.id/catalog/product/0/0/00710426_m48.jpg?v=2ad5788096f18173dcb22073f091def7&updated=2024-11-06 07:26:52,men-2515-signature-small-travel-kit-charcoal-black-124963,,,,,images\clutches\primary\Men 2515 Signature Small Travel Kit Charcoal Black_primary.jpg,images\clutches\hover\Men 2515 Signature Small Travel Kit Charcoal Black_hover.jpg
KARL LAGERFELD,Demi Mini Cate Pins Clutch Light Straw,IDR 2.500.000,,No discount,https://www.banananina.co.id/bags/clutches/demi-mini-cate-pins-clutch-light-straw-129433.html,https://media.banananina.id/catalog/product/0/0/001071839_d.jpg?v=f07015e437e6eafa92ff55fb35344801&updated=2024-10-22 02:23:09,https://media.banananina.id/catalog/product/0/1/01071839_m.jpg?v=f07015e437e6eafa92ff55fb35344801&updated=2024-10-22 02:23:09,demi-mini-cate-pins-clutch-light-straw-129433,BRAND NEW,"Made of straw and leather. The bag features a zip closure that opens to polyester lining with two card slots, one slip pocket, removable strap.",Made In Cambodia | Serial Number : LH41L9DE LTS | Silver Tone Hardware | Zip Closure | Polyester Lining | 2 Card Slots | 1 Slip pocket | Removable Strap | Karl Lagerfeld Metal Logo,New With Tag,images\clutches\primary\Demi Mini Cate Pins Clutch Light Straw_primary.jpg,images\clutches\hover\Demi Mini Cate Pins Clutch Light Straw_hover.jpg
COACH,C3387 Jacquard Horse and Carriage Turnlock Pouch Black Cherry,IDR 2.400.000,IDR 2.700.000,11%,https://www.banananina.co.id/c3387-jacquard-horse-and-carriage-turnlock-pouch-black-cherry.html,https://media.banananina.id/catalog/product/0/1/01070068_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01070068_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,c3387-jacquard-horse-and-carriage-turnlock-pouch-black-cherry,BRAND NEW,"Made of jacquard and refined calf leather with fabric lining. The pouch features an open zip closure, inside zip pocket and detachable wrist strap.",Made In Vietnam | Zip Closure | Gold Tone Hardware | Removable Wrist Strap,Brand new | Completeness: Care card,images\clutches\primary\C3387 Jacquard Horse and Carriage Turnlock Pouch Black Cherry_primary.jpg,images\clutches\hover\C3387 Jacquard Horse and Carriage Turnlock Pouch Black Cherry_hover.jpg
COACH,CB851 Signature Jamie Varsity Motif Wristlet Brown Watermelon,IDR 2.750.000,,No discount,https://www.banananina.co.id/bags/clutches/cb851-signature-jamie-varsity-motif-wristlet-brown-watermelon.html,https://media.banananina.id/catalog/product/0/0/00856976_d.jpg?v=7bb3a801098e3d79c2989d68ccd46911&updated=2024-07-31 10:50:27,https://media.banananina.id/catalog/product/0/0/00856976_m.jpg?v=7bb3a801098e3d79c2989d68ccd46911&updated=2024-07-31 10:50:27,cb851-signature-jamie-varsity-motif-wristlet-brown-watermelon,BRAND NEW,Signature coated canvas and smooth leather. Two credit card slots. Strap with dogleash clip attached. 7 (L) x 4 (H) x 2 (W) inc.,Made In Indonesia | Style Number : CB851 | Gold Tone Hardware | 2 Card Slots,Brand new | Completeness: Care card,images\clutches\primary\CB851 Signature Jamie Varsity Motif Wristlet Brown Watermelon_primary.jpg,images\clutches\hover\CB851 Signature Jamie Varsity Motif Wristlet Brown Watermelon_hover.jpg
LONGCHAMP,Le Pliage Green Pouch With Handle Bleuet,IDR 2.000.000,,No discount,https://www.banananina.co.id/le-pliage-green-pouch-with-handle-bleuet.html,https://media.banananina.id/catalog/product/0/1/01009938_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01009938_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,le-pliage-green-pouch-with-handle-bleuet,BRAND NEW,"Made of recycled polyamide canvas with inside coating. The bag features an open button and zip closure, silver tone hardware, no pocket inside, and top handle. This zipped cosmetics bag with a handle can hold all your beauty essentials.",Made in Romania | Style Number : 34175919P82 | Silver Tone Hardware | Zip and Flap Button Closure | Handle Drop 5 cm,New With Tag,images\clutches\primary\Le Pliage Green Pouch With Handle Bleuet_primary.jpg,images\clutches\hover\Le Pliage Green Pouch With Handle Bleuet_hover.jpg
COACH,CR364 Nolita 19 Debossed C Smooth Leather Clutch Black,IDR 2.175.000,,No discount,https://www.banananina.co.id/bags/clutches/cr364-nolita-19-debossed-c-smooth-leather-clutch-black-131461.html,https://media.banananina.id/catalog/product/0/1/01062259_d.jpg?v=8305e145227677d4d3b1eff4233f3459&updated=2024-11-26 10:46:55,https://media.banananina.id/catalog/product/0/1/01062259_m.jpg?v=8305e145227677d4d3b1eff4233f3459&updated=2024-11-26 10:46:55,cr364-nolita-19-debossed-c-smooth-leather-clutch-black-131461,BRAND NEW,"Made of smooth leather. The bag features a zip closure that opens to fabric lining with interior two card slots, strap drop 16 cm.",Made In Vietnam | Serial Number : CR364 | Silver -Tone Hardware | Zip Closure | Fabric Lining | Two Card Slots | Strap Drop 16 cm | C Embossed Logo,New With Tag,images\clutches\primary\CR364 Nolita 19 Debossed C Smooth Leather Clutch Black_primary.jpg,images\clutches\hover\CR364 Nolita 19 Debossed C Smooth Leather Clutch Black_hover.jpg
KARL LAGERFELD,Amour Cosmetic Case Black,IDR 1.350.000,,No discount,https://www.banananina.co.id/bags/clutches/amour-cosmetic-case-black-124301.html,https://media.banananina.id/catalog/product/0/0/00947006_s.jpg?v=afc5d487f4cb6c04a0cf80457c4e32c7&updated=2024-07-26 10:36:25,https://media.banananina.id/catalog/product/0/0/00947006_s.jpg?v=afc5d487f4cb6c04a0cf80457c4e32c7&updated=2024-07-26 10:36:25,amour-cosmetic-case-black-124301,BRAND NEW,"The Amour Collection Offers a charming yet sophisticated mix of nylon handbags. Featuring unique print and details, This collectin promises the ultimate everyday bags with playful twists.",Made In Cambodia | Style Number : LH3RE1AV | Polyester | Metal logo lettering at top center | Silver tone hardware | Open zip closure | No Pocket,New With Tag,images\clutches\primary\Amour Cosmetic Case Black_primary.jpg,images\clutches\hover\Amour Cosmetic Case Black_hover.jpg
