Brand,Name,Price,Original Price,Discount,Product Link,Primary Image,Hover Image,SKU,Quality,Description,Details,Condition,Primary Image Local Path,Hover Image Local Path
COACH,CM198 Signature Disney Dempsey Carryall Khaki Redwood Multi,IDR 4.100.000,,No discount,https://www.banananina.co.id/bags/satchels/cm198-signature-disney-dempsey-carryall-khaki-redwood-multi-132044.html,https://media.banananina.id/catalog/product/0/1/01008891_d.jpg?v=a94bb0e3f5d9517a1e836da9f50cbaa6&updated=2024-12-06 12:47:28,https://media.banananina.id/catalog/product/0/1/01008891_m.jpg?v=a94bb0e3f5d9517a1e836da9f50cbaa6&updated=2024-12-06 12:47:28,cm198-signature-disney-dempsey-carryall-khaki-redwood-multi-132044,BRAND NEW,"Made of signature jacquard and refined pebble leather. The bag features a magnetic closure that opens to fabric lining with interior one zip pocket, two slip pockets, adjustable and removable long strap.",Made in Vietnam | Style Number CM198 | Old Brass English Tone Hardware | Signature Jacquard and Refined Pebble Leather | Magnetic Closure | Fabric Lining | Interior 1 Zip Pocket | Interior 2 Slip Pockets | Four Protective Metal Feet at Base | Adjustable and Removable Long Strap,New With Tag | Completeness: Long Strap,images\satchels\primary\CM198 Signature Disney Dempsey Carryall Khaki Redwood Multi_primary.jpg,images\satchels\hover\CM198 Signature Disney Dempsey Carryall Khaki Redwood Multi_hover.jpg
COACH,CH282 Crossgrain Rowan Satchel Citron,IDR 3.025.000,,No discount,https://www.banananina.co.id/checkout/cart/add/uenc/aHR0cHM6Ly93d3cuYmFuYW5hbmluYS5jby5pZC9iYWdzL3NhdGNoZWxzLmh0bWw_cD0x/product/132039/form_key/e0NTPCPmMENMqXJJ/,,,,,,,,,
KATE SPADE,Carey Smooth Quilted Sullivan Small Satchel Tiramisu Moose,IDR 3.000.000,,No discount,https://www.banananina.co.id/carey-smooth-quilted-sullivan-small-satchel-tiramisu-moose.html,https://media.banananina.id/catalog/product/0/1/01112174_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01112174_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,carey-smooth-quilted-sullivan-small-satchel-tiramisu-moose,BRAND NEW,Made of smooth quilted leather. The bag features a magnetic closure that opens to two way spade jacquard lining with interior one zip pocket.,Made in Vietnam | Style number KI849 | Light gold tone hardware | Smooth quilted leather | Magnetic closure | Two way spade jacquard lining | Interior 1 zip pocket | Adjustable and removable long strap | Kate spade metal logo lettering,Brand new,images\satchels\primary\Carey Smooth Quilted Sullivan Small Satchel Tiramisu Moose_primary.jpg,images\satchels\hover\Carey Smooth Quilted Sullivan Small Satchel Tiramisu Moose_hover.jpg
KATE SPADE,Madison Saffiano Small Satchel Candied Cherry,IDR 2.775.000,,No discount,https://www.banananina.co.id/bags/satchels/madison-saffiano-small-satchel-candied-cherry-132036.html,https://media.banananina.id/catalog/product/0/1/01002099_d.jpg?v=8bfb67c4973fcc8939b54028908cac5f&updated=2024-12-06 12:47:20,https://media.banananina.id/catalog/product/0/1/01002099_m.jpg?v=8bfb67c4973fcc8939b54028908cac5f&updated=2024-12-06 12:47:20,madison-saffiano-small-satchel-candied-cherry-132036,BRAND NEW,"Made of saffiano leather. The bag features a zip closure that opens to polyester lining with one zip pocket, one slip pocket, exterior one slip pocket at front, double handles drop 9 cm, adjustable and removable long strap.",Made in Indonesia | Style Number : KC437 | Gold Tone Hardware | Zip Closure | Polyester Lining | One Slip Pocket | One Zip Pocket | One Slip Pocket at Front | Adjustable and Removable Long Strap | Metal Pinmount Logo,New With Tag | Completeness: Long Strap,images\satchels\primary\Madison Saffiano Small Satchel Candied Cherry_primary.jpg,images\satchels\hover\Madison Saffiano Small Satchel Candied Cherry_hover.jpg
COACH,CA224 Alice Crossgrain Satchel Watermelon,IDR 2.400.000,,No discount,https://www.banananina.co.id/bags/satchels/ca224-alice-crossgrain-satchel-watermelon-132024.html,https://media.banananina.id/catalog/product/0/0/00902792_m.jpg?v=7a845c70fd9f0701b3d263f209fe572e&updated=2024-12-06 12:47:14,https://media.banananina.id/catalog/product/0/0/00902792_s.jpg?v=7a845c70fd9f0701b3d263f209fe572e&updated=2024-12-06 12:47:14,ca224-alice-crossgrain-satchel-watermelon-132024,BRAND NEW,"Made of crossgrain leather. The bag features a zip closure that opens to fabric lining with one slip pocket, double handles drop 11 cm, adjustable and removable long strap.",Made In Cambodia | Serial Number : CA224 | Gold Tone Hardware | Fabric Lining | Zip Closure | One Slip Pocket | Double Handles Drop 11 cm | Adjustable And Removable Long Strap | Coach Metal Logo Lettering,New With Tag | Completeness: Long Strap,images\satchels\primary\CA224 Alice Crossgrain Satchel Watermelon_primary.jpg,images\satchels\hover\CA224 Alice Crossgrain Satchel Watermelon_hover.jpg
MICHAEL KORS,Hadleigh Leather Small Double Handle Messenger Tote Bright Terracotta,IDR 2.125.000,,No discount,https://www.banananina.co.id/bags/satchels/hadleigh-leather-small-double-handle-messenger-tote-bright-terracotta-132021.html,https://media.banananina.id/catalog/product/0/1/01001754_d.jpg?v=9fa9b2b9c8a244e9c67c24e0d182d6e9&updated=2024-12-06 12:47:13,https://media.banananina.id/catalog/product/0/1/01001754_m.jpg?v=9fa9b2b9c8a244e9c67c24e0d182d6e9&updated=2024-12-06 12:47:13,hadleigh-leather-small-double-handle-messenger-tote-bright-terracotta-132021,BRAND NEW,"Made of pebble leather. The bag features a magnetic snap closure that opens fabric lining with interior one card slots, double handles drop 9 cm, adjustable and removable long strap.",Made In Cambodia | Serial Number : 38F3G8FT5L | Gold-Tone Hardware | Magnetic Snap Closure | Fabric Lining | One Card Slots | Double Handle Drop 9 cm | Removable and Removable Long Strap,New With Tag | Completeness: Long Strap,images\satchels\primary\Hadleigh Leather Small Double Handle Messenger Tote Bright Terracotta_primary.jpg,images\satchels\hover\Hadleigh Leather Small Double Handle Messenger Tote Bright Terracotta_hover.jpg
COACH,CM862 Disney Rowan Leather Satchel Electric Red Multi,IDR 3.625.000,,No discount,https://www.banananina.co.id/bags/satchels/cm862-disney-rowan-leather-satchel-electric-red-multi-131961.html,https://media.banananina.id/catalog/product/0/1/01008785_d.jpg?v=c0f7759c22a2a23360ee07d6e4c0ec62&updated=2024-12-05 09:57:52,https://media.banananina.id/catalog/product/0/1/01008785_m.jpg?v=c0f7759c22a2a23360ee07d6e4c0ec62&updated=2024-12-05 09:57:52,cm862-disney-rowan-leather-satchel-electric-red-multi-131961,BRAND NEW,"Made of pebble leather. The bag features a zip closure that opens to fabric lining with interior one zip pocket, one slip pocket and exterior one zip pocket at back, adjustable and removable long strap.",Made in Vietnam | Style Number CM862 | Old Brass English Tone Hardware | Pebble Leather | Zip Closure | Fabric Lining | Interior 1 Zip Pocket | Interior 1 Slip Pocket | Exterior 1 Zip Pocket at Back | Adjustable and Removable Long Strap | Coach Metal Logo Lettering | Four Protective Metal Feet at Base,New With Tag | Completeness: Long Strap,images\satchels\primary\CM862 Disney Rowan Leather Satchel Electric Red Multi_primary.jpg,images\satchels\hover\CM862 Disney Rowan Leather Satchel Electric Red Multi_hover.jpg
MICHAEL KORS,Hadleigh Leather Small Double Handle Messenger Tote Luggage,IDR 2.125.000,,No discount,https://www.banananina.co.id/bags/satchels/hadleigh-leather-small-double-handle-messenger-tote-luggage.html,https://media.banananina.id/catalog/product/0/1/01002778_d.jpg?v=fbcfe71504153f6c0fb44a848d5f8082&updated=2024-12-05 09:57:44,https://media.banananina.id/catalog/product/0/1/01002778_m.jpg?v=fbcfe71504153f6c0fb44a848d5f8082&updated=2024-12-05 09:57:44,hadleigh-leather-small-double-handle-messenger-tote-luggage,BRAND NEW,Made of pebble leather. The bag features a magnetic snap closure that opens fabric lining with interior one card slots.,Made In Cambodia | Serial Number : 38F3G8FT5L | Gold-Tone Hardware | Magnetic Snap Closure | Fabric Lining | One Card Slots | Double Handle Drop 9cm | Removable and Removable Long Strap,New With Tag | Completeness: Long Strap,images\satchels\primary\Hadleigh Leather Small Double Handle Messenger Tote Luggage_primary.jpg,images\satchels\hover\Hadleigh Leather Small Double Handle Messenger Tote Luggage_hover.jpg
KATE SPADE,Leila Medium Triple Compartment Satchel Black Gold,IDR 4.150.000,,No discount,https://www.banananina.co.id/leila-medium-triple-compartment-satchel-black-gold.html,https://media.banananina.id/catalog/product/0/1/01015891_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01015891_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,leila-medium-triple-compartment-satchel-black-gold,BRAND NEW,"Crafted of pebble leather, the bag features two large partitions with magnetic closures, a center zip compartment, two way spade jacquard lining, a zip wall pocket, and two slip pockets. It comes with an optional long strap.",Made in Indonesia | Style Number WKR00335 | Light Gold Tone Hardware | Adjustable & Removable Long Strap | Kate Spade Metal Logo Lettering | 4 Metal Protective Feet,New with Tag | Completeness: Long Strap,images\satchels\primary\Leila Medium Triple Compartment Satchel Black Gold_primary.jpg,images\satchels\hover\Leila Medium Triple Compartment Satchel Black Gold_hover.jpg
KATE SPADE,Kyla Large Satchel Black,IDR 3.900.000,,No discount,https://www.banananina.co.id/bags/satchels/kyla-large-satchel-black-131802.html,https://media.banananina.id/catalog/product/0/1/01102310_d.jpg?v=37a4182e5b3a4209b0f74160ad993106&updated=2024-12-04 02:43:44,https://media.banananina.id/catalog/product/0/0/001102310_m.jpg?v=37a4182e5b3a4209b0f74160ad993106&updated=2024-12-04 02:43:44,kyla-large-satchel-black-131802,BRAND NEW,Crafted from pebbled leather. The bag features double handles with jacquard lining with interior one zip pocket and one slip pocket.,Made in Cambodia | Style number KF526 | Light gold tone hardware | Zip closure | 11-14 cm handle drop | Interior 1 zip pocket | Interior 1 slip pocket | Removable and adjustable long strap,New with Tag,images\satchels\primary\Kyla Large Satchel Black_primary.jpg,images\satchels\hover\Kyla Large Satchel Black_hover.jpg
MICHAEL KORS,Signature Travel Medium Duffle Satchel Black Silver,IDR 2.600.000,,No discount,https://www.banananina.co.id/signature-travel-medium-duffle-satchel-black-silver.html,https://media.banananina.id/catalog/product/0/1/01007341_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01007341_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-travel-medium-duffle-satchel-black-silver,BRAND NEW,"Made of signature coated canvas. The bag features a zip closure that opens to polyester lining with interior one zip pocket, two slip pockets.",Made in Indonesia | Serial number 35S2GTFU2B | Silver tone hardware | Coated canvas material | Zip Closure | Polyester lining | Interior 1 zip pocket | Interior 2 slip pockets | Metal Lettering Logo At Top Center | Adjustable/Removable Crossbody Wear,New with Tag | Completeness: Care Card | Hang Tag,images\satchels\primary\Signature Travel Medium Duffle Satchel Black Silver_primary.jpg,images\satchels\hover\Signature Travel Medium Duffle Satchel Black Silver_hover.jpg
MARC JACOBS,4S3HTT011H02 Nylon Signet Small Tote Bag Black,IDR 2.500.000,,No discount,https://www.banananina.co.id/bags/satchels/4s3htt011h02-nylon-signet-small-tote-bag-black-131789.html,https://media.banananina.id/catalog/product/0/0/00982228_d.jpg?v=46492bb9db7472f591691c759067192e&updated=2024-12-03 10:13:32,https://media.banananina.id/catalog/product/0/0/00982228_s.jpg?v=46492bb9db7472f591691c759067192e&updated=2024-12-03 10:13:32,4s3htt011h02-nylon-signet-small-tote-bag-black-131789,BRAND NEW,Made of nylon. The bag features a open zip closure that opens to fabric lining with interior one zip pocket.,Made in indonesia | Style number 4S3HTT011H02 001 | Silver tone hardware | Nylon | Zip closure | Fabric lining | Interior 1 zip pocket | Handle drop 13 Cm | Without long strap,New with Tag | Completeness: Care Card,images\satchels\primary\4S3HTT011H02 Nylon Signet Small Tote Bag Black_primary.jpg,images\satchels\hover\4S3HTT011H02 Nylon Signet Small Tote Bag Black_hover.jpg
KATE SPADE,Kyla Large Satchel Classic Sand,IDR 3.900.000,,No discount,https://www.banananina.co.id/bags/satchels/kyla-large-satchel-classic-sand-131734.html,https://media.banananina.id/catalog/product/0/0/001102327_d.jpg?v=859c182b8e676ab0dfc8455c88d35864&updated=2024-12-03 02:09:04,https://media.banananina.id/catalog/product/0/1/01102327_m.jpg?v=859c182b8e676ab0dfc8455c88d35864&updated=2024-12-03 02:09:04,kyla-large-satchel-classic-sand-131734,BRAND NEW,Crafted from pebbled leather. The bag features double handles with jacquard lining with interior one zip pocket and one slip pocket.,Made in Cambodia | Style number KF526 | Light gold tone hardware | Zip closure | 11-14 cm handle drop | Interior 1 zip pocket | Interior 1 slip pocket | Removable and adjustable long strap,New with Tag,images\satchels\primary\Kyla Large Satchel Classic Sand_primary.jpg,images\satchels\hover\Kyla Large Satchel Classic Sand_hover.jpg
COACH,CH280 Signature Rowan Satchel Khaki Cerise,IDR 3.050.000,,No discount,https://www.banananina.co.id/bags/satchels/ch280-signature-rowan-satchel-khaki-cerise-131650.html,https://media.banananina.id/catalog/product/0/0/00996921_d11.jpg?v=98dcad91b6ac186f77d1327e80e30076&updated=2024-12-02 01:38:53,https://media.banananina.id/catalog/product/0/0/00996921_m11.jpg?v=98dcad91b6ac186f77d1327e80e30076&updated=2024-12-02 01:38:53,ch280-signature-rowan-satchel-khaki-cerise-131650,BRAND NEW,"Made of signature coated canvas and smooth leather. The bag feature a zip closure that opens to fabric lining with interior one zip pocket, one slip pocket and exterior one zip pocket.",Made in Cambodia | Style Number CH280 | Gold Tone Hardware | Zip Closure | Fabric Lining | 1 Zip Pocket | 1 Slip Pocket | 1 Zip Pocket at Back | Adjustable and Removable Long Strap | Coach Metal Logo Lettering | Four Protective Metal Feet At Base,New With Tag | Completeness: Long Strap,images\satchels\primary\CH280 Signature Rowan Satchel Khaki Cerise_primary.jpg,images\satchels\hover\CH280 Signature Rowan Satchel Khaki Cerise_hover.jpg
TORY BURCH,McGraw Leather Small Bucket Bag Silver Maple,IDR 5.300.000,,No discount,https://www.banananina.co.id/bags/satchels/mcgraw-leather-small-bucket-bag-silver-maple-131488.html,https://media.banananina.id/catalog/product/0/0/00694181_d.jpg?v=b24b208042dd967aa87c45cbf97eb364&updated=2024-11-26 10:47:11,https://media.banananina.id/catalog/product/0/0/00694181_m.jpg?v=b24b208042dd967aa87c45cbf97eb364&updated=2024-11-26 10:47:11,mcgraw-leather-small-bucket-bag-silver-maple-131488,BRAND NEW,"The new McGraw Small Bucket Bag is made of pebbled leather, with a die-cut double T and pick stitching, sewn by hand. Carry it two ways: by the top handle or crossbody strap.",Made In Cambodia | Style Number : 74956 0920 963 | Old-Brass Tone Hardware | Open Magnetic Closure | Suede Lining | Two Slip Pockets | Handle Drop 11 cm | Adjustable and Removable Long Strap,New With Tag | Completeness: Long Strap,images\satchels\primary\McGraw Leather Small Bucket Bag Silver Maple_primary.jpg,images\satchels\hover\McGraw Leather Small Bucket Bag Silver Maple_hover.jpg
LONGCHAMP,Le Pliage Filet Top Handle Orange,IDR 2.350.000,,No discount,https://www.banananina.co.id/le-pliage-filet-top-handle-orange-131407.html,https://media.banananina.id/catalog/product/0/1/01108228_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01108228_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,le-pliage-filet-top-handle-orange-131407,BRAND NEW,Contrast is provided by a brown leather trim with a unique grain. The original handles of the shopping net also allow it to be carried on the shoulder and can be hidden inside the bag. The net is adorned with a flap and the famous Le Pliage handles.,Made in France | Gold tone hardware | Grained cowhide trimming | Cotton handle 30 cm drop | Longchamp embossed logo on flap | Snap button closure,New With Tag,images\satchels\primary\Le Pliage Filet Top Handle Orange_primary.jpg,images\satchels\hover\Le Pliage Filet Top Handle Orange_hover.jpg
TORY BURCH,Thea Mini Leather Satchel New Ivory,IDR 4.500.000,,No discount,https://www.banananina.co.id/thea-mini-leather-satchel-new-ivory.html,https://media.banananina.id/catalog/product/0/1/01107693_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01107693_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,thea-mini-leather-satchel-new-ivory,BRAND NEW,"Made of leather. The bag features a zip closure that opens to suede lining with one slip pocket, adjustable and removable long strap, handles drop 9 cm.",Made In Cambodia | Serial Number : 146449 0623 104 | Gold-Tone Hardware | Zip Closure | Suede Lining | One Slip Pocket | Adjustable and Removable Leather Strap | Adjustable and Removable Canvas Strap | Double Handles Drop 9 cm | Four Protective Metal Feet At Base,New With Tag | Completeness: Long Strap,images\satchels\primary\Thea Mini Leather Satchel New Ivory_primary.jpg,images\satchels\hover\Thea Mini Leather Satchel New Ivory_hover.jpg
TORY BURCH,Thea Mini Leather Satchel Black,IDR 4.500.000,,No discount,https://www.banananina.co.id/bags/satchels/thea-mini-leather-satchel-black-131355.html,https://media.banananina.id/catalog/product/0/0/00969525_d4.jpg?v=6720d80c696f900290c7bd6b4ab956e4&updated=2024-12-03 09:25:43,https://media.banananina.id/catalog/product/0/0/00969525_m4.jpg?v=6720d80c696f900290c7bd6b4ab956e4&updated=2024-12-03 09:25:43,thea-mini-leather-satchel-black-131355,BRAND NEW,"Made of pebble leather. The bag features a zip closure that opens to suede lining with one slip pocket, adjustable and removable long strap, handles drop 9 cm.",Made In Cambodia | Serial Number : 146449 0623 001 | Old-Brass Hardware | Zip Closure | Suede Lining | One Slip Pocket | Handles Drop 9 cm | Adjustable and Removable Leather Strap | Adjustable and Removable Canvas Strap | Four Protective Metal Feet At Base,New With Tag | Completeness: Long Strap,images\satchels\primary\Thea Mini Leather Satchel Black_primary.jpg,images\satchels\hover\Thea Mini Leather Satchel Black_hover.jpg
COACH,CR980 Bella Pebbled Leather Satchel Brown,IDR 4.500.000,,No discount,https://www.banananina.co.id/cr980-bella-pebbled-leather-satchel-brown.html,https://media.banananina.id/catalog/product/0/1/01107525_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01107525_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,cr980-bella-pebbled-leather-satchel-brown,BRAND NEW,Made of pebbled leather. The bag features a zip closure that opens to fabric lining with interior one zip pocket and exterior one zip pocket at front.,Made in  Cambodia | Style number : CR980 | Zip closure | Fabric lining | Interior one zip pocket | Exterior one zip pocket | Adjustable and removable longstrap,New with Tag | Completeness: Care Card | Dust Bag,images\satchels\primary\CR980 Bella Pebbled Leather Satchel Brown_primary.jpg,images\satchels\hover\CR980 Bella Pebbled Leather Satchel Brown_hover.jpg
COACH,CR980 Bella Pebbled Leather Satchel Black,IDR 4.500.000,,No discount,https://www.banananina.co.id/cr980-bella-pebbled-leather-satchel-black.html,https://media.banananina.id/catalog/product/0/1/01107433_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01107433_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,cr980-bella-pebbled-leather-satchel-black,BRAND NEW,Made of pebbled leather. The bag features a zip closure that opens to fabric lining with interior one zip pocket and exterior one zip pocket at front.,Made in  Cambodia | Style number : CR980 | Zip closure | Fabric lining | Interior one zip pocket | Exterior one zip pocket | Adjustable and removable longstrap,New with Tag | Completeness: Dust Bag | Long Strap,images\satchels\primary\CR980 Bella Pebbled Leather Satchel Black_primary.jpg,images\satchels\hover\CR980 Bella Pebbled Leather Satchel Black_hover.jpg
COACH,CV965 Signature Mollie 25 Bag Walnut Black,IDR 4.500.000,,No discount,https://www.banananina.co.id/bags/satchels/cv965-signature-mollie-25-bag-walnut-black-131270.html,https://media.banananina.id/catalog/product/0/0/001105488_d.jpg?v=1e8c860057942fa467ca0ae2a360aee4&updated=2024-11-22 01:55:05,https://media.banananina.id/catalog/product/0/1/01105488_m.jpg?v=1e8c860057942fa467ca0ae2a360aee4&updated=2024-11-22 01:55:05,cv965-signature-mollie-25-bag-walnut-black-131270,BRAND NEW,"Made of signature coated canvas and smooth leather. The bag features a on top handle closure that opens to leather lining and fabric lining with two slip compartments, middle zip pocket.",Made in myanmar | Style number CV965 | Gold tone hardware | Signature coated canvas and smooth leather | On top handle closure | Leather lining and fabric lining | 2 slip compartments | Middle zip pocket | Adjustable and removable long strap,New With Tag,images\satchels\primary\CV965 Signature Mollie 25 Bag Walnut Black_primary.jpg,images\satchels\hover\CV965 Signature Mollie 25 Bag Walnut Black_hover.jpg
MICHAEL KORS,Signature Hamilton Washed Denim Small Satchel Black,IDR 2.600.000,,No discount,https://www.banananina.co.id/signature-hamilton-washed-denim-small-satchel-black.html,https://media.banananina.id/catalog/product/0/1/01107372_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01107372_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-hamilton-washed-denim-small-satchel-black,BRAND NEW,"Made of denim and leather. The bag features a zip closure that opens to polyester lining with one zip pocket, double handles drop 12 cm, adjustable and removable long strap.",Made In Vietnam | Serial Number : 35T4SHMS4C | Silver Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | Double Handles Drop 12 cm | Adjustable and Removable Long Strap,New With Tag | Completeness: Long Strap,images\satchels\primary\Signature Hamilton Washed Denim Small Satchel Black_primary.jpg,images\satchels\hover\Signature Hamilton Washed Denim Small Satchel Black_hover.jpg
COACH,CZ590 Signature Floral Print Rowan Tan Multi,IDR 4.000.000,,No discount,https://www.banananina.co.id/cz590-signature-floral-print-rowan-tan-multi.html,https://media.banananina.id/catalog/product/0/1/01105952_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01105952_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,cz590-signature-floral-print-rowan-tan-multi,BRAND NEW,"Made of signature coated canvas and smooth leather. The bag features a zip closure that opens to fabric lining with interior one zip pocket, one slip pocket and exterior one zip pocket at back.",Made in vietnam | Style number CZ590 | Gold tone hardware | Signature coated canvas and smooth leather | Zip closure | Fabric lining | Interior 1 zip pocket | Interior 1 slip pocket | Exterior 1 zip pocket at back | Adjustable and removable long strap,New With Tag,images\satchels\primary\CZ590 Signature Floral Print Rowan Tan Multi_primary.jpg,images\satchels\hover\CZ590 Signature Floral Print Rowan Tan Multi_hover.jpg
COACH,CV965 Signature Mollie 25 Bag Tan Black,IDR 4.500.000,,No discount,https://www.banananina.co.id/bags/satchels/cv965-signature-mollie-25-bag-tan-black-131107.html,https://media.banananina.id/catalog/product/0/0/001105334_d_3.jpg?v=91e161226aff87506a37ce489ad68d70&updated=2024-11-20 02:53:45,https://media.banananina.id/catalog/product/0/1/01105334_m.jpg?v=91e161226aff87506a37ce489ad68d70&updated=2024-11-20 02:53:45,cv965-signature-mollie-25-bag-tan-black-131107,BRAND NEW,"Made of signature coated canvas and smooth leather. The bag features a on top handle closure that opens to leather lining and fabric lining with two slip compartments, middle zip pocket.",Made in myanmar | Style number CV965 | Gold tone hardware | Signature coated canvas and smooth leather | On top handle closure | Leather lining and fabric lining | 2 slip compartments | Middle zip pocket | Adjustable and removable long strap,New With Tag,images\satchels\primary\CV965 Signature Mollie 25 Bag Tan Black_primary.jpg,images\satchels\hover\CV965 Signature Mollie 25 Bag Tan Black_hover.jpg
COACH,CZ592 Floral Print Mollie 25 Bag Tan Multi,IDR 4.500.000,,No discount,https://www.banananina.co.id/cz592-floral-print-mollie-25-bag-tan-multi.html,https://media.banananina.id/catalog/product/0/1/01105419_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01105419_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,cz592-floral-print-mollie-25-bag-tan-multi,BRAND NEW,Made of signature floral printed coated canvas. The bag features a on top handle closure that opens to leather lining and fabric lining with two slip compartments and middle zip pocket.,Made in vietnam | Style number CZ592 | Gold tone hardware | Signature floral printed coated canvas | On top handle closure | Leather lining and fabric lining | 2 Slip compartments | Middle zip pocket | Adjustable and removable long strap,New With Tag,images\satchels\primary\CZ592 Floral Print Mollie 25 Bag Tan Multi_primary.jpg,images\satchels\hover\CZ592 Floral Print Mollie 25 Bag Tan Multi_hover.jpg
COACH,CW017 Croc Mollie 25 Bag Stone,IDR 4.500.000,,No discount,https://www.banananina.co.id/cw017-croc-mollie-25-bag-stone.html,https://media.banananina.id/catalog/product/0/1/01105372_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01105372_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,cw017-croc-mollie-25-bag-stone,BRAND NEW,Made of croc leather. The bag features a on top handle closure that opens to leather lining and fabric lining with two slip compartments and middle zip pocket.,Made in myanmar | Style number CW017 | Silver tone hardware | Croc leather | On top handle closure | Leather lining and fabric lining | 2 Slip compartments | Middle zip pocket | Adjustable and removable long strap,New With Tag,images\satchels\primary\CW017 Croc Mollie 25 Bag Stone_primary.jpg,images\satchels\hover\CW017 Croc Mollie 25 Bag Stone_hover.jpg
COACH,CW017 Croc Mollie 25 Bag Black,IDR 4.500.000,,No discount,https://www.banananina.co.id/cw017-croc-mollie-25-bag-black.html,https://media.banananina.id/catalog/product/0/1/01105358_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01105358_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,cw017-croc-mollie-25-bag-black,BRAND NEW,Made of croc leather. The bag features a on top handle closure that opens to leather lining and fabric lining with two slip compartments and middle zip pocket.,Made in myanmar | Style number CW017 | Silver tone hardware | Croc leather | On top handle closure | Leather lining and fabric lining | 2 Slip compartments | Middle zip pocket | Adjustable and removable long strap,New With Tag,images\satchels\primary\CW017 Croc Mollie 25 Bag Black_primary.jpg,images\satchels\hover\CW017 Croc Mollie 25 Bag Black_hover.jpg
COACH,CV966 Leather Mollie 25 Bag Black,IDR 4.500.000,,No discount,https://www.banananina.co.id/bags/satchels/cv966-leather-mollie-25-bag-black.html,https://media.banananina.id/catalog/product/0/1/01105341_d.jpg?v=d4f27e0a0c44c05b7efc675986506f3e&updated=2024-11-18 10:21:32,https://media.banananina.id/catalog/product/0/1/01105341_m.jpg?v=d4f27e0a0c44c05b7efc675986506f3e&updated=2024-11-18 10:21:32,cv966-leather-mollie-25-bag-black,BRAND NEW,"Made of pebble leather. The bag features a on top handle closure that opens to leather lining and fabric lining with two slip compartments, middle zip pocket.",Made in myanmar | Style number CV966 | Silver and black tone hardware | Pebble leather | On top handle closure | Leather lining and fabric lining | 2 Slip compartments | Middle zip pocket | Adjustble and removable long strap,New With Tag,images\satchels\primary\CV966 Leather Mollie 25 Bag Black_primary.jpg,images\satchels\hover\CV966 Leather Mollie 25 Bag Black_hover.jpg
